creatorNaId,heading,authorityType,recordCount,recordGroupCount,recordGroups,creatorTypes
10505061,Department of State. Agency for International Development. U.S. Operations Mission to Kenya. (11/04/1961 ? - 10/01/1979),organization,1,1,469,Most Recent=1
25463658,Department of State. Agency for International Development. USAID Mission to Afghanistan. (11/04/1961 - 1979),organization,1,1,286,Most Recent=1
10496767,Department of State. Agency for International Development. USAID Mission to Afghanistan. Capital Development and Engineering Division. (ca. 1974 - ca. 1979),organization,1,1,286,Most Recent=1
10496597,Department of State. Agency for International Development. USAID Mission to Afghanistan. Engineering Division. (11/04/1961 - ca. 1974),organization,1,1,286,Most Recent=1
10497931,Department of State. Agency for International Development. USAID Mission to Afghanistan. Executive Office. Communications and Records Section. (11/04/1961 - ca. 1979),organization,1,1,286,Most Recent=1
10506766,Department of State. Agency for International Development. USAID Mission to Afghanistan. Office of Administration. Office of the Assistant Director for Management. (ca. 11/04/1961 - 1978),organization,1,1,286,Most Recent=1
10507470,Department of State. Agency for International Development. USAID Mission to Afghanistan. Office of the Director. (11/04/1961 - ca. 1979),organization,1,1,286,Most Recent=1
10508533,Department of State. Agency for International Development. USAID Mission to Afghanistan. Population and Family Planning Division. (ca. 1974 - 1978),organization,1,1,286,Most Recent=1
10496596,Department of State. Agency for International Development. USAID Mission to Afghanistan. Private Enterprise Division. (11/04/1961 - ca. 1979),organization,1,1,286,Most Recent=1
10507321,Department of State. Agency for International Development. USAID Mission to Afghanistan. Public Administration Division. (11/04/1961 - ca. 1979),organization,1,1,286,Most Recent=1
10501026,Department of State. Agency for International Development. USAID Mission to Afghanistan. Rural Development Division. (11/04/1961 - ca. 1979),organization,1,1,286,Most Recent=1
10507663,Department of State. Agency for International Development. USAID Mission to Argentina. Agriculture Division. (11/04/1961 - ca. 1978),organization,1,1,286,Most Recent=1
10506824,Department of State. Agency for International Development. USAID Mission to Bolivia. Human Resources and Social Development Division. (11/04/1961 - 10/01/1979),organization,1,1,286,Most Recent=1
10508856,Department of State. Agency for International Development. USAID Mission to Bolivia. Public Safety Division. (11/04/1961 - 10/01/1979),organization,1,1,286,Most Recent=1
10508908,Department of State. Agency for International Development. USAID Mission to Brazil. Agricultural and Rural Development Office. (11/04/1961 - 10/01/1979),organization,1,1,286,Most Recent=1
10507154,Department of State. Agency for International Development. USAID Mission to Brazil. Capital Development Office. (11/04/1961 - 10/01/1979),organization,1,1,286,Most Recent=1
10507892,Department of State. Agency for International Development. USAID Mission to Brazil. Civil Aviation Assistance Group. (11/04/1961 - ca. 1964),organization,1,1,286,Most Recent=1
10507155,Department of State. Agency for International Development. USAID Mission to Brazil. Education Division. (11/04/1961 - 10/01/1979),organization,1,1,286,Most Recent=1
10507746,Department of State. Agency for International Development. USAID Mission to Brazil. Northeast Area Office. Agriculture and Rural Development Office. (11/04/1961 - 10/01/1979),organization,1,1,286,Most Recent=1
10508761,Department of State. Agency for International Development. USAID Mission to Brazil. Northeast Area Office. Office of the Director. (11/04/1961 - 10/01/1979),organization,1,1,286,Most Recent=1
10508907,Department of State. Agency for International Development. USAID Mission to Brazil. Office of the Associate Director for Economic Policy and Development. (11/04/1961 - 10/01/1979),organization,1,1,286,Most Recent=1
10508623,Department of State. Agency for International Development. USAID Mission to Burma. Executive Office. (11/04/1961 - 10/01/1979),organization,1,1,286,Most Recent=1
10496891,Department of State. Agency for International Development. USAID Mission to Cambodia. Civil Police Assistance Division. (11/04/1961 - 12/1963),organization,1,1,286,Most Recent=1
10497881,Department of State. Agency for International Development. USAID Mission to Cambodia. Education Division. (11/04/1961 - 12/1963),organization,1,1,286,Most Recent=1
10497222,Department of State. Agency for International Development. USAID Mission to Cambodia. Executive Office. (11/03/1961 - 12/1963),organization,1,1,286,Most Recent=1
10497223,Department of State. Agency for International Development. USAID Mission to Cambodia. Executive Office. Communications and Records Branch. (11/04/1961 - 12/1963),organization,1,1,286,Most Recent=1
10535006,Department of State. Agency for International Development. USAID Mission to Cambodia. General Services Division. (11/04/1961 - 12/1963),organization,1,1,286,Most Recent=1
10507034,Department of State. Agency for International Development. USAID Mission to Cambodia. Industry Division. (11/04/1961 - 12/1963),organization,1,1,286,Most Recent=1
10498554,Department of State. Agency for International Development. USAID Mission to Cambodia. Office of Program and Economic Policy. (11/04/1961 - 12/1963),organization,1,1,286,Most Recent=1
10498707,Department of State. Agency for International Development. USAID Mission to Cambodia. Office of Program and Economic Policy. Industrial Development Branch. (11/04/1961 - 12/1963),organization,1,1,286,Most Recent=1
10498706,Department of State. Agency for International Development. USAID Mission to Cambodia. Office of Program and Economic Policy. Training Branch. (11/04/1961 - 12/1963),organization,1,1,286,Most Recent=1
10497548,Department of State. Agency for International Development. USAID Mission to Cambodia. Office of the Controller. (11/04/1961 - 12/1963),organization,1,1,286,Most Recent=1
10498205,Department of State. Agency for International Development. USAID Mission to Cambodia. Office of the Director. (11/04/1961 - 12/1963),organization,1,1,286,Most Recent=1
10496553,Department of State. Agency for International Development. USAID Mission to Cambodia. Public Administration Division. (11/04/1961 - 12/1963),organization,1,1,286,Most Recent=1
10498846,Department of State. Agency for International Development. USAID Mission to Cambodia. Public Health Division. (11/04/1961 - 12/1963),organization,1,1,286,Most Recent=1
10508622,Department of State. Agency for International Development. USAID Mission to Cameroon. Executive Office. (11/04/1961 - 10/01/1979),organization,1,1,286,Most Recent=1
10508244,Department of State. Agency for International Development. USAID Mission to Chile. Executive Office. (11/04/1961 - ca. 10/01/1979),organization,1,1,286,Most Recent=1
10508388,Department of State. Agency for International Development. USAID Mission to Chile. Geological Survey Unit. (11/04/1961 - 10/01/1979),organization,1,1,286,Most Recent=1
10506909,Department of State. Agency for International Development. USAID Mission to Chile. Housing Division. (11/04/1961 - 10/01/1979),organization,1,1,286,Most Recent=1
10526664,Department of State. Agency for International Development. USAID Mission to China. Office of the Controller. (11/04/1961 - ca. 1968),organization,1,1,286,Most Recent=1
10526514,Department of State. Agency for International Development. USAID Mission to China. Public Health Division. (11/04/1961 - ca. 1968),organization,1,1,286,Most Recent=1
10526665,Department of State. Agency for International Development. USAID Mission to China. Training Division. (11/04/1961 - ca. 1968),organization,1,1,286,Most Recent=1
10508525,Department of State. Agency for International Development. USAID Mission to Colombia. Program Division. (11/04/1961 - 10/01/1979),organization,1,1,286,Most Recent=1
10508671,Department of State. Agency for International Development. USAID Mission to Colombia. Public Health Division. (11/04/1961 - 10/01/1979),organization,1,1,286,Most Recent=1
10508946,Department of State. Agency for International Development. USAID Mission to Costa Rica. Agriculture Office. (1965 - 1975),organization,1,1,286,Most Recent=1
10506765,Department of State. Agency for International Development. USAID Mission to Costa Rica. Public Health Office. (1965 - 1974),organization,1,1,286,Most Recent=1
10507908,Department of State. Agency for International Development. USAID Mission to Costa Rica. Public Safety Office. (ca. 1965 - ca. 1974),organization,1,1,286,Most Recent=1
10507053,Department of State. Agency for International Development. USAID Mission to Cyprus. Executive Office. (11/04/1961 - 1967),organization,1,1,286,Most Recent=1
10507339,Department of State. Agency for International Development. USAID Mission to Dahomey. Executive Office. (11/04/1961 - 11/1975),organization,1,1,286,Most Recent=1
10507068,Department of State. Agency for International Development. USAID Mission to Ecuador. Agriculture Division. (11/04/1961 - 10/01/1979),organization,1,1,286,Most Recent=1
